,Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
1990,0,1,0,1,1,0,0,0,1,0,0,1024,1,2,204.254
1991,0,1,0,1,0,1,0,0,1,0,0,1024,1,2,215.96
1992,0,1,1,1,0,0,0,0,0,1,0,1024,1,2,183.711
1993,1,1,0,1,0,0,0,0,0,1,0,1024,1,2,184.375
1994,0,1,0,1,0,0,0,0,0,1,1,1024,1,2,203.262
1995,0,1,0,1,0,0,0,1,0,1,0,1024,1,2,1156.18
1996,0,1,0,1,1,0,0,0,0,1,0,1024,1,2,234.35
1997,0,1,0,1,0,1,0,0,0,1,0,1024,1,2,257.213
1998,0,1,1,1,0,0,1,0,0,0,0,1024,2,2,201.03
1999,1,1,0,1,0,0,1,0,0,0,0,1024,2,2,204.236
2000,0,1,0,1,0,0,1,0,0,0,1,1024,2,2,222.845
2001,0,1,0,1,0,0,1,1,0,0,0,1024,2,2,1518.42
2002,0,1,0,1,1,0,1,0,0,0,0,1024,2,2,272.811
2003,0,1,0,1,0,1,1,0,0,0,0,1024,2,2,294.091
2004,0,1,1,1,0,0,0,0,1,0,0,1024,2,2,181.866
2005,1,1,0,1,0,0,0,0,1,0,0,1024,2,2,176.67
2006,0,1,0,1,0,0,0,0,1,0,1,1024,2,2,191.066
2007,0,1,0,1,0,0,0,1,1,0,0,1024,2,2,1443.07
2008,0,1,0,1,1,0,0,0,1,0,0,1024,2,2,244.653
2009,0,1,0,1,0,1,0,0,1,0,0,1024,2,2,259.407
2010,0,1,1,1,0,0,0,0,0,1,0,1024,2,2,213.463
2011,1,1,0,1,0,0,0,0,0,1,0,1024,2,2,208.056
2012,0,1,0,1,0,0,0,0,0,1,1,1024,2,2,233.27
2013,0,1,0,1,0,0,0,1,0,1,0,1024,2,2,1496.06
2014,0,1,0,1,1,0,0,0,0,1,0,1024,2,2,274.372
2015,0,1,0,1,0,1,0,0,0,1,0,1024,2,2,303.403
2016,0,1,1,1,0,0,1,0,0,0,0,1024,3,2,229.301
2017,1,1,0,1,0,0,1,0,0,0,0,1024,3,2,229.862
2018,0,1,0,1,0,0,1,0,0,0,1,1024,3,2,251.554
2019,0,1,0,1,0,0,1,1,0,0,0,1024,3,2,1866.56
2020,0,1,0,1,1,0,1,0,0,0,0,1024,3,2,314.478
2021,0,1,0,1,0,1,1,0,0,0,0,1024,3,2,339.052
2022,0,1,1,1,0,0,0,0,1,0,0,1024,3,2,206.63
2023,1,1,0,1,0,0,0,0,1,0,0,1024,3,2,199.742
2024,0,1,0,1,0,0,0,0,1,0,1,1024,3,2,217.689
2025,0,1,0,1,0,0,0,1,1,0,0,1024,3,2,1780.22
2026,0,1,0,1,1,0,0,0,1,0,0,1024,3,2,284.472
2027,0,1,0,1,0,1,0,0,1,0,0,1024,3,2,302.946
2028,0,1,1,1,0,0,0,0,0,1,0,1024,3,2,238.374
2029,1,1,0,1,0,0,0,0,0,1,0,1024,3,2,235.615
2030,0,1,0,1,0,0,0,0,0,1,1,1024,3,2,259.847
2031,0,1,0,1,0,0,0,1,0,1,0,1024,3,2,1839.22
2032,0,1,0,1,1,0,0,0,0,1,0,1024,3,2,318.63
2033,0,1,0,1,0,1,0,0,0,1,0,1024,3,2,351.043
2034,0,1,1,1,0,0,1,0,0,0,0,1024,4,2,255.227
2035,1,1,0,1,0,0,1,0,0,0,0,1024,4,2,255.548
2036,0,1,0,1,0,0,1,0,0,0,1,1024,4,2,280.003
2037,0,1,0,1,0,0,1,1,0,0,0,1024,4,2,2218.15
2038,0,1,0,1,1,0,1,0,0,0,0,1024,4,2,353.783
2039,0,1,0,1,0,1,1,0,0,0,0,1024,4,2,381.572
2040,0,1,1,1,0,0,0,0,1,0,0,1024,4,2,230.333
2041,1,1,0,1,0,0,0,0,1,0,0,1024,4,2,223.047
2042,0,1,0,1,0,0,0,0,1,0,1,1024,4,2,244.013
2043,0,1,0,1,0,0,0,1,1,0,0,1024,4,2,2123.23
2044,0,1,0,1,1,0,0,0,1,0,0,1024,4,2,324.453
2045,0,1,0,1,0,1,0,0,1,0,0,1024,4,2,345.97
2046,0,1,1,1,0,0,0,0,0,1,0,1024,4,2,262.522
2047,1,1,0,1,0,0,0,0,0,1,0,1024,4,2,259.509
2048,0,1,0,1,0,0,0,0,0,1,1,1024,4,2,289.078
2049,0,1,0,1,0,0,0,1,0,1,0,1024,4,2,2177.82
2050,0,1,0,1,1,0,0,0,0,1,0,1024,4,2,361.737
2051,0,1,0,1,0,1,0,0,0,1,0,1024,4,2,393.842
2052,0,1,1,1,0,0,1,0,0,0,0,1024,5,2,280.851
2053,1,1,0,1,0,0,1,0,0,0,0,1024,5,2,277.793
2054,0,1,0,1,0,0,1,0,0,0,1,1024,5,2,305.458
2055,0,1,0,1,0,0,1,1,0,0,0,1024,5,2,2570.55
2056,0,1,0,1,1,0,1,0,0,0,0,1024,5,2,396.948
2057,0,1,0,1,0,1,1,0,0,0,0,1024,5,2,418.29
2058,0,1,1,1,0,0,0,0,1,0,0,1024,5,2,254.699
2059,1,1,0,1,0,0,0,0,1,0,0,1024,5,2,246.356
2060,0,1,0,1,0,0,0,0,1,0,1,1024,5,2,270.626
2061,0,1,0,1,0,0,0,1,1,0,0,1024,5,2,2466.73
2062,0,1,0,1,1,0,0,0,1,0,0,1024,5,2,364.92
2063,0,1,0,1,0,1,0,0,1,0,0,1024,5,2,387.547
2064,0,1,1,1,0,0,0,0,0,1,0,1024,5,2,286.651
2065,1,1,0,1,0,0,0,0,0,1,0,1024,5,2,282.506
2066,0,1,0,1,0,0,0,0,0,1,1,1024,5,2,315.622
2067,0,1,0,1,0,0,0,1,0,1,0,1024,5,2,2521.28
2068,0,1,0,1,1,0,0,0,0,1,0,1024,5,2,403.444
2069,0,1,0,1,0,1,0,0,0,1,0,1024,5,2,438.41
2070,0,1,1,1,0,0,1,0,0,0,0,1024,6,2,307.449
2071,1,1,0,1,0,0,1,0,0,0,0,1024,6,2,301.767
2072,0,1,0,1,0,0,1,0,0,0,1,1024,6,2,331.967
2073,0,1,0,1,0,0,1,1,0,0,0,1024,6,2,2918.98
2074,0,1,0,1,1,0,1,0,0,0,0,1024,6,2,438.72
2075,0,1,0,1,0,1,1,0,0,0,0,1024,6,2,460.871
2076,0,1,1,1,0,0,0,0,1,0,0,1024,6,2,278.539
2077,1,1,0,1,0,0,0,0,1,0,0,1024,6,2,269.248
2078,0,1,0,1,0,0,0,0,1,0,1,1024,6,2,297.411
2079,0,1,0,1,0,0,0,1,1,0,0,1024,6,2,2807.77
2080,0,1,0,1,1,0,0,0,1,0,0,1024,6,2,403.019
2081,0,1,0,1,0,1,0,0,1,0,0,1024,6,2,429.663
2082,0,1,1,1,0,0,0,0,0,1,0,1024,6,2,311.862
2083,1,1,0,1,0,0,0,0,0,1,0,1024,6,2,309.507
2084,0,1,0,1,0,0,0,0,0,1,1,1024,6,2,346.303
2085,0,1,0,1,0,0,0,1,0,1,0,1024,6,2,2865.86
2086,0,1,0,1,1,0,0,0,0,1,0,1024,6,2,442.365
2087,0,1,0,1,0,1,0,0,0,1,0,1024,6,2,489.002
2088,0,1,1,1,0,0,1,0,0,0,0,1024,0,3,176.02
2089,1,1,0,1,0,0,1,0,0,0,0,1024,0,3,178.974
2090,0,1,0,1,0,0,1,0,0,0,1,1024,0,3,199.794
2091,0,1,0,1,0,0,1,1,0,0,0,1024,0,3,1179.13
2092,0,1,0,1,1,0,1,0,0,0,0,1024,0,3,231.004
2093,0,1,0,1,0,1,1,0,0,0,0,1024,0,3,246.182
2094,0,1,1,1,0,0,0,0,1,0,0,1024,0,3,158.056
2095,1,1,0,1,0,0,0,0,1,0,0,1024,0,3,153.643
2096,0,1,0,1,0,0,0,0,1,0,1,1024,0,3,165.587
2097,0,1,0,1,0,0,0,1,1,0,0,1024,0,3,1112.94
2098,0,1,0,1,1,0,0,0,1,0,0,1024,0,3,204.932
2099,0,1,0,1,0,1,0,0,1,0,0,1024,0,3,216.622
2100,0,1,1,1,0,0,0,0,0,1,0,1024,0,3,183.512
2101,1,1,0,1,0,0,0,0,0,1,0,1024,0,3,184.652
2102,0,1,0,1,0,0,0,0,0,1,1,1024,0,3,206.33
2103,0,1,0,1,0,0,0,1,0,1,0,1024,0,3,1162.57
2104,0,1,0,1,1,0,0,0,0,1,0,1024,0,3,234.935
2105,0,1,0,1,0,1,0,0,0,1,0,1024,0,3,252.958
2106,0,1,1,1,0,0,1,0,0,0,0,1024,1,3,199.948
2107,1,1,0,1,0,0,1,0,0,0,0,1024,1,3,205.042
2108,0,1,0,1,0,0,1,0,0,0,1,1024,1,3,225.678
2109,0,1,0,1,0,0,1,1,0,0,0,1024,1,3,1526.49
2110,0,1,0,1,1,0,1,0,0,0,0,1024,1,3,274.152
2111,0,1,0,1,0,1,1,0,0,0,0,1024,1,3,294.786
2112,0,1,1,1,0,0,0,0,1,0,0,1024,1,3,182.805
2113,1,1,0,1,0,0,0,0,1,0,0,1024,1,3,176.808
2114,0,1,0,1,0,0,0,0,1,0,1,1024,1,3,191.84
2115,0,1,0,1,0,0,0,1,1,0,0,1024,1,3,1447.03
2116,0,1,0,1,1,0,0,0,1,0,0,1024,1,3,244.872
2117,0,1,0,1,0,1,0,0,1,0,0,1024,1,3,260.015
2118,0,1,1,1,0,0,0,0,0,1,0,1024,1,3,214.334
2119,1,1,0,1,0,0,0,0,0,1,0,1024,1,3,208.913
2120,0,1,0,1,0,0,0,0,0,1,1,1024,1,3,233.796
2121,0,1,0,1,0,0,0,1,0,1,0,1024,1,3,1501.64
2122,0,1,0,1,1,0,0,0,0,1,0,1024,1,3,277.906
2123,0,1,0,1,0,1,0,0,0,1,0,1024,1,3,303.982
2124,0,1,1,1,0,0,1,0,0,0,0,1024,2,3,231.75
2125,1,1,0,1,0,0,1,0,0,0,0,1024,2,3,231.026
2126,0,1,0,1,0,0,1,0,0,0,1,1024,2,3,253.103
2127,0,1,0,1,0,0,1,1,0,0,0,1024,2,3,1875.11
2128,0,1,0,1,1,0,1,0,0,0,0,1024,2,3,312.681
2129,0,1,0,1,0,1,1,0,0,0,0,1024,2,3,340.979
2130,0,1,1,1,0,0,0,0,1,0,0,1024,2,3,207.222
2131,1,1,0,1,0,0,0,0,1,0,0,1024,2,3,200.526
2132,0,1,0,1,0,0,0,0,1,0,1,1024,2,3,218.106
2133,0,1,0,1,0,0,0,1,1,0,0,1024,2,3,1785.65
2134,0,1,0,1,1,0,0,0,1,0,0,1024,2,3,284.64
2135,0,1,0,1,0,1,0,0,1,0,0,1024,2,3,303.043
2136,0,1,1,1,0,0,0,0,0,1,0,1024,2,3,238.894
2137,1,1,0,1,0,0,0,0,0,1,0,1024,2,3,235.076
2138,0,1,0,1,0,0,0,0,0,1,1,1024,2,3,263.84
2139,0,1,0,1,0,0,0,1,0,1,0,1024,2,3,1837.24
2140,0,1,0,1,1,0,0,0,0,1,0,1024,2,3,321.33
2141,0,1,0,1,0,1,0,0,0,1,0,1024,2,3,351.525
2142,0,1,1,1,0,0,1,0,0,0,0,1024,3,3,254.938
2143,1,1,0,1,0,0,1,0,0,0,0,1024,3,3,252.769
2144,0,1,0,1,0,0,1,0,0,0,1,1024,3,3,280.749
2145,0,1,0,1,0,0,1,1,0,0,0,1024,3,3,2220.44
2146,0,1,0,1,1,0,1,0,0,0,0,1024,3,3,354.056
2147,0,1,0,1,0,1,1,0,0,0,0,1024,3,3,384.169
2148,0,1,1,1,0,0,0,0,1,0,0,1024,3,3,231.369
2149,1,1,0,1,0,0,0,0,1,0,0,1024,3,3,223.384
2150,0,1,0,1,0,0,0,0,1,0,1,1024,3,3,244.593
2151,0,1,0,1,0,0,0,1,1,0,0,1024,3,3,2130.54
2152,0,1,0,1,1,0,0,0,1,0,0,1024,3,3,324.958
2153,0,1,0,1,0,1,0,0,1,0,0,1024,3,3,346.068
2154,0,1,1,1,0,0,0,0,0,1,0,1024,3,3,263.798
2155,1,1,0,1,0,0,0,0,0,1,0,1024,3,3,259.912
2156,0,1,0,1,0,0,0,0,0,1,1,1024,3,3,293.907
2157,0,1,0,1,0,0,0,1,0,1,0,1024,3,3,2176.76
2158,0,1,0,1,1,0,0,0,0,1,0,1024,3,3,363.173
2159,0,1,0,1,0,1,0,0,0,1,0,1024,3,3,400.109
2160,0,1,1,1,0,0,1,0,0,0,0,1024,4,3,282.014
2161,1,1,0,1,0,0,1,0,0,0,0,1024,4,3,278.545
2162,0,1,0,1,0,0,1,0,0,0,1,1024,4,3,307.951
2163,0,1,0,1,0,0,1,1,0,0,0,1024,4,3,2573.21
2164,0,1,0,1,1,0,1,0,0,0,0,1024,4,3,399.761
2165,0,1,0,1,0,1,1,0,0,0,0,1024,4,3,423.763
2166,0,1,1,1,0,0,0,0,1,0,0,1024,4,3,255.541
2167,1,1,0,1,0,0,0,0,1,0,0,1024,4,3,246.444
2168,0,1,0,1,0,0,0,0,1,0,1,1024,4,3,271.186
2169,0,1,0,1,0,0,0,1,1,0,0,1024,4,3,2466.79
2170,0,1,0,1,1,0,0,0,1,0,0,1024,4,3,364.926
2171,0,1,0,1,0,1,0,0,1,0,0,1024,4,3,389.911
2172,0,1,1,1,0,0,0,0,0,1,0,1024,4,3,287.611
2173,1,1,0,1,0,0,0,0,0,1,0,1024,4,3,287.342
2174,0,1,0,1,0,0,0,0,0,1,1,1024,4,3,320.645
2175,0,1,0,1,0,0,0,1,0,1,0,1024,4,3,2529.49
2176,0,1,0,1,1,0,0,0,0,1,0,1024,4,3,404.023
2177,0,1,0,1,0,1,0,0,0,1,0,1024,4,3,443.196
2178,0,1,1,1,0,0,1,0,0,0,0,1024,5,3,308.825
2179,1,1,0,1,0,0,1,0,0,0,0,1024,5,3,303.085
2180,0,1,0,1,0,0,1,0,0,0,1,1024,5,3,334.905
2181,0,1,0,1,0,0,1,1,0,0,0,1024,5,3,2925.11
2182,0,1,0,1,1,0,1,0,0,0,0,1024,5,3,439.638
2183,0,1,0,1,0,1,1,0,0,0,0,1024,5,3,466.624
2184,0,1,1,1,0,0,0,0,1,0,0,1024,5,3,279.674
2185,1,1,0,1,0,0,0,0,1,0,0,1024,5,3,269.508
2186,0,1,0,1,0,0,0,0,1,0,1,1024,5,3,297.565
2187,0,1,0,1,0,0,0,1,1,0,0,1024,5,3,2807.56
2188,0,1,0,1,1,0,0,0,1,0,0,1024,5,3,404.677
2189,0,1,0,1,0,1,0,0,1,0,0,1024,5,3,433.892
2190,0,1,1,1,0,0,0,0,0,1,0,1024,5,3,315.504
2191,1,1,0,1,0,0,0,0,0,1,0,1024,5,3,310.058
2192,0,1,0,1,0,0,0,0,0,1,1,1024,5,3,346.955
2193,0,1,0,1,0,0,0,1,0,1,0,1024,5,3,2868.69
2194,0,1,0,1,1,0,0,0,0,1,0,1024,5,3,443.311
2195,0,1,0,1,0,1,0,0,0,1,0,1024,5,3,488.169
2196,0,1,1,1,0,0,1,0,0,0,0,1024,6,3,334.34
2197,1,1,0,1,0,0,1,0,0,0,0,1024,6,3,324.338
2198,0,1,0,1,0,0,1,0,0,0,1,1024,6,3,358.854
2199,0,1,0,1,0,0,1,1,0,0,0,1024,6,3,3268.12
2200,0,1,0,1,1,0,1,0,0,0,0,1024,6,3,476.373
2201,0,1,0,1,0,1,1,0,0,0,0,1024,6,3,508.357
2202,0,1,1,1,0,0,0,0,1,0,0,1024,6,3,304.715
2203,1,1,0,1,0,0,0,0,1,0,0,1024,6,3,292.928
2204,0,1,0,1,0,0,0,0,1,0,1,1024,6,3,324.729
2205,0,1,0,1,0,0,0,1,1,0,0,1024,6,3,3153.06
2206,0,1,0,1,1,0,0,0,1,0,0,1024,6,3,444.414
2207,0,1,0,1,0,1,0,0,1,0,0,1024,6,3,473.395
2208,0,1,1,1,0,0,0,0,0,1,0,1024,6,3,339.79
2209,1,1,0,1,0,0,0,0,0,1,0,1024,6,3,336.102
2210,0,1,0,1,0,0,0,0,0,1,1,1024,6,3,373.154
2211,0,1,0,1,0,0,0,1,0,1,0,1024,6,3,3200.85
2212,0,1,0,1,1,0,0,0,0,1,0,1024,6,3,485.142
2213,0,1,0,1,0,1,0,0,0,1,0,1024,6,3,531.121
2214,0,1,1,1,0,0,1,0,0,0,0,1024,0,4,205.708
2215,1,1,0,1,0,0,1,0,0,0,0,1024,0,4,206.349
2216,0,1,0,1,0,0,1,0,0,0,1,1024,0,4,226.643
2217,0,1,0,1,0,0,1,1,0,0,0,1024,0,4,1532.12
2218,0,1,0,1,1,0,1,0,0,0,0,1024,0,4,274.37
2219,0,1,0,1,0,1,1,0,0,0,0,1024,0,4,292.037
2220,0,1,1,1,0,0,0,0,1,0,0,1024,0,4,182.303
2221,1,1,0,1,0,0,0,0,1,0,0,1024,0,4,177.245
2222,0,1,0,1,0,0,0,0,1,0,1,1024,0,4,192.136
2223,0,1,0,1,0,0,0,1,1,0,0,1024,0,4,1456.17
2224,0,1,0,1,1,0,0,0,1,0,0,1024,0,4,245.441
2225,0,1,0,1,0,1,0,0,1,0,0,1024,0,4,260.351
2226,0,1,1,1,0,0,0,0,0,1,0,1024,0,4,213.999
2227,1,1,0,1,0,0,0,0,0,1,0,1024,0,4,212.082
2228,0,1,0,1,0,0,0,0,0,1,1,1024,0,4,237.676
2229,0,1,0,1,0,0,0,1,0,1,0,1024,0,4,1509.53
2230,0,1,0,1,1,0,0,0,0,1,0,1024,0,4,278.037
2231,0,1,0,1,0,1,0,0,0,1,0,1024,0,4,302.027
2232,0,1,1,1,0,0,1,0,0,0,0,1024,1,4,233.781
2233,1,1,0,1,0,0,1,0,0,0,0,1024,1,4,231.721
2234,0,1,0,1,0,0,1,0,0,0,1,1024,1,4,255.335
2235,0,1,0,1,0,0,1,1,0,0,0,1024,1,4,1876.76
2236,0,1,0,1,1,0,1,0,0,0,0,1024,1,4,316.313
2237,0,1,0,1,0,1,1,0,0,0,0,1024,1,4,341.886
2238,0,1,1,1,0,0,0,0,1,0,0,1024,1,4,207.539
2239,1,1,0,1,0,0,0,0,1,0,0,1024,1,4,200.228
2240,0,1,0,1,0,0,0,0,1,0,1,1024,1,4,219.479
2241,0,1,0,1,0,0,0,1,1,0,0,1024,1,4,1789.98
2242,0,1,0,1,1,0,0,0,1,0,0,1024,1,4,285.678
2243,0,1,0,1,0,1,0,0,1,0,0,1024,1,4,303.839
2244,0,1,1,1,0,0,0,0,0,1,0,1024,1,4,239.24
2245,1,1,0,1,0,0,0,0,0,1,0,1024,1,4,235.483
2246,0,1,0,1,0,0,0,0,0,1,1,1024,1,4,267.493
2247,0,1,0,1,0,0,0,1,0,1,0,1024,1,4,1842.38
2248,0,1,0,1,1,0,0,0,0,1,0,1024,1,4,321.616
2249,0,1,0,1,0,1,0,0,0,1,0,1024,1,4,355.675
2250,0,1,1,1,0,0,1,0,0,0,0,1024,2,4,257.529
2251,1,1,0,1,0,0,1,0,0,0,0,1024,2,4,252.565
2252,0,1,0,1,0,0,1,0,0,0,1,1024,2,4,281.282
2253,0,1,0,1,0,0,1,1,0,0,0,1024,2,4,2226.6
2254,0,1,0,1,1,0,1,0,0,0,0,1024,2,4,358.827
2255,0,1,0,1,0,1,1,0,0,0,0,1024,2,4,386.624
2256,0,1,1,1,0,0,0,0,1,0,0,1024,2,4,231.147
2257,1,1,0,1,0,0,0,0,1,0,0,1024,2,4,223.562
2258,0,1,0,1,0,0,0,0,1,0,1,1024,2,4,245.168
2259,0,1,0,1,0,0,0,1,1,0,0,1024,2,4,2128.96
2260,0,1,0,1,1,0,0,0,1,0,0,1024,2,4,325.916
2261,0,1,0,1,0,1,0,0,1,0,0,1024,2,4,346.947
2262,0,1,1,1,0,0,0,0,0,1,0,1024,2,4,263.051
2263,1,1,0,1,0,0,0,0,0,1,0,1024,2,4,259.83
2264,0,1,0,1,0,0,0,0,0,1,1,1024,2,4,293.989
2265,0,1,0,1,0,0,0,1,0,1,0,1024,2,4,2188.48
2266,0,1,0,1,1,0,0,0,0,1,0,1024,2,4,362.962
2267,0,1,0,1,0,1,0,0,0,1,0,1024,2,4,399.364
2268,0,1,1,1,0,0,1,0,0,0,0,1024,3,4,283.132
2269,1,1,0,1,0,0,1,0,0,0,0,1024,3,4,278.577
2270,0,1,0,1,0,0,1,0,0,0,1,1024,3,4,310.95
2271,0,1,0,1,0,0,1,1,0,0,0,1024,3,4,2576.68
2272,0,1,0,1,1,0,1,0,0,0,0,1024,3,4,398.88
2273,0,1,0,1,0,1,1,0,0,0,0,1024,3,4,425.997
2274,0,1,1,1,0,0,0,0,1,0,0,1024,3,4,256.484
2275,1,1,0,1,0,0,0,0,1,0,0,1024,3,4,246.612
2276,0,1,0,1,0,0,0,0,1,0,1,1024,3,4,271.585
2277,0,1,0,1,0,0,0,1,1,0,0,1024,3,4,2470.4
2278,0,1,0,1,1,0,0,0,1,0,0,1024,3,4,365.436
2279,0,1,0,1,0,1,0,0,1,0,0,1024,3,4,390.484
2280,0,1,1,1,0,0,0,0,0,1,0,1024,3,4,291.34
2281,1,1,0,1,0,0,0,0,0,1,0,1024,3,4,286.912
2282,0,1,0,1,0,0,0,0,0,1,1,1024,3,4,324.382
2283,0,1,0,1,0,0,0,1,0,1,0,1024,3,4,2528.04
2284,0,1,0,1,1,0,0,0,0,1,0,1024,3,4,404.559
2285,0,1,0,1,0,1,0,0,0,1,0,1024,3,4,443.585
2286,0,1,1,1,0,0,1,0,0,0,0,1024,4,4,309.858
2287,1,1,0,1,0,0,1,0,0,0,0,1024,4,4,302.761
2288,0,1,0,1,0,0,1,0,0,0,1,1024,4,4,337.282
2289,0,1,0,1,0,0,1,1,0,0,0,1024,4,4,2918.12
2290,0,1,0,1,1,0,1,0,0,0,0,1024,4,4,439.83
2291,0,1,0,1,0,1,1,0,0,0,0,1024,4,4,468.579
2292,0,1,1,1,0,0,0,0,1,0,0,1024,4,4,279.841
2293,1,1,0,1,0,0,0,0,1,0,0,1024,4,4,270.545
2294,0,1,0,1,0,0,0,0,1,0,1,1024,4,4,298.073
2295,0,1,0,1,0,0,0,1,1,0,0,1024,4,4,2804.55
2296,0,1,0,1,1,0,0,0,1,0,0,1024,4,4,405.976
2297,0,1,0,1,0,1,0,0,1,0,0,1024,4,4,433.396
2298,0,1,1,1,0,0,0,0,0,1,0,1024,4,4,315.95
2299,1,1,0,1,0,0,0,0,0,1,0,1024,4,4,310.349
2300,0,1,0,1,0,0,0,0,0,1,1,1024,4,4,351.853
2301,0,1,0,1,0,0,0,1,0,1,0,1024,4,4,2865.65
2302,0,1,0,1,1,0,0,0,0,1,0,1024,4,4,444.193
2303,0,1,0,1,0,1,0,0,0,1,0,1024,4,4,487.988
2304,0,1,1,1,0,0,1,0,0,0,0,1024,5,4,336
2305,1,1,0,1,0,0,1,0,0,0,0,1024,5,4,324.521
2306,0,1,0,1,0,0,1,0,0,0,1,1024,5,4,360.976
2307,0,1,0,1,0,0,1,1,0,0,0,1024,5,4,3266.22
2308,0,1,0,1,1,0,1,0,0,0,0,1024,5,4,477.748
2309,0,1,0,1,0,1,1,0,0,0,0,1024,5,4,510.65
2310,0,1,1,1,0,0,0,0,1,0,0,1024,5,4,304.474
2311,1,1,0,1,0,0,0,0,1,0,0,1024,5,4,293.178
2312,0,1,0,1,0,0,0,0,1,0,1,1024,5,4,324.851
2313,0,1,0,1,0,0,0,1,1,0,0,1024,5,4,3151.09
2314,0,1,0,1,1,0,0,0,1,0,0,1024,5,4,445.68
2315,0,1,0,1,0,1,0,0,1,0,0,1024,5,4,476.727
2316,0,1,1,1,0,0,0,0,0,1,0,1024,5,4,340.412
2317,1,1,0,1,0,0,0,0,0,1,0,1024,5,4,336.024
2318,0,1,0,1,0,0,0,0,0,1,1,1024,5,4,379.411
2319,0,1,0,1,0,0,0,1,0,1,0,1024,5,4,3202.27
2320,0,1,0,1,1,0,0,0,0,1,0,1024,5,4,487.467
2321,0,1,0,1,0,1,0,0,0,1,0,1024,5,4,535.614
2322,0,1,1,1,0,0,1,0,0,0,0,1024,6,4,358.481
2323,1,1,0,1,0,0,1,0,0,0,0,1024,6,4,348.489
2324,0,1,0,1,0,0,1,0,0,0,1,1024,6,4,387.381
2325,0,1,0,1,0,0,1,1,0,0,0,1024,6,4,3616.98
2326,0,1,0,1,1,0,1,0,0,0,0,1024,6,4,518.091
2327,0,1,0,1,0,1,1,0,0,0,0,1024,6,4,553.356
2328,0,1,1,1,0,0,0,0,1,0,0,1024,6,4,327.573
2329,1,1,0,1,0,0,0,0,1,0,0,1024,6,4,316.885
2330,0,1,0,1,0,0,0,0,1,0,1,1024,6,4,351.818
2331,0,1,0,1,0,0,0,1,1,0,0,1024,6,4,3494.52
2332,0,1,0,1,1,0,0,0,1,0,0,1024,6,4,485.828
2333,0,1,0,1,0,1,0,0,1,0,0,1024,6,4,519.749
2334,0,1,1,1,0,0,0,0,0,1,0,1024,6,4,368.251
2335,1,1,0,1,0,0,0,0,0,1,0,1024,6,4,359.434
2336,0,1,0,1,0,0,0,0,0,1,1,1024,6,4,405.281
2337,0,1,0,1,0,0,0,1,0,1,0,1024,6,4,3541.63
2338,0,1,0,1,1,0,0,0,0,1,0,1024,6,4,525.469
2339,0,1,0,1,0,1,0,0,0,1,0,1024,6,4,578.966
2340,0,1,1,1,0,0,1,0,0,0,0,1024,0,5,231.892
2341,1,1,0,1,0,0,1,0,0,0,0,1024,0,5,232.833
2342,0,1,0,1,0,0,1,0,0,0,1,1024,0,5,253.693
2343,0,1,0,1,0,0,1,1,0,0,0,1024,0,5,1885.71
2344,0,1,0,1,1,0,1,0,0,0,0,1024,0,5,315.796
2345,0,1,0,1,0,1,1,0,0,0,0,1024,0,5,337.172
2346,0,1,1,1,0,0,0,0,1,0,0,1024,0,5,207.573
2347,1,1,0,1,0,0,0,0,1,0,0,1024,0,5,200.56
2348,0,1,0,1,0,0,0,0,1,0,1,1024,0,5,219.055
2349,0,1,0,1,0,0,0,1,1,0,0,1024,0,5,1800.99
2350,0,1,0,1,1,0,0,0,1,0,0,1024,0,5,286.175
2351,0,1,0,1,0,1,0,0,1,0,0,1024,0,5,304.24
2352,0,1,1,1,0,0,0,0,0,1,0,1024,0,5,239.544
2353,1,1,0,1,0,0,0,0,0,1,0,1024,0,5,239.188
2354,0,1,0,1,0,0,0,0,0,1,1,1024,0,5,267.774
2355,0,1,0,1,0,0,0,1,0,1,0,1024,0,5,1856.03
2356,0,1,0,1,1,0,0,0,0,1,0,1024,0,5,322.113
2357,0,1,0,1,0,1,0,0,0,1,0,1024,0,5,351.984
2358,0,1,1,1,0,0,1,0,0,0,0,1024,1,5,258.804
2359,1,1,0,1,0,0,1,0,0,0,0,1024,1,5,253.813
2360,0,1,0,1,0,0,1,0,0,0,1,1024,1,5,286.208
2361,0,1,0,1,0,0,1,1,0,0,0,1024,1,5,2231.62
2362,0,1,0,1,1,0,1,0,0,0,0,1024,1,5,358.237
2363,0,1,0,1,0,1,1,0,0,0,0,1024,1,5,387.016
2364,0,1,1,1,0,0,0,0,1,0,0,1024,1,5,232.258
2365,1,1,0,1,0,0,0,0,1,0,0,1024,1,5,224.508
2366,0,1,0,1,0,0,0,0,1,0,1,1024,1,5,245.889
2367,0,1,0,1,0,0,0,1,1,0,0,1024,1,5,2133.17
2368,0,1,0,1,1,0,0,0,1,0,0,1024,1,5,325.947
2369,0,1,0,1,0,1,0,0,1,0,0,1024,1,5,348.826
2370,0,1,1,1,0,0,0,0,0,1,0,1024,1,5,264.215
2371,1,1,0,1,0,0,0,0,0,1,0,1024,1,5,264.018
2372,0,1,0,1,0,0,0,0,0,1,1,1024,1,5,298.15
2373,0,1,0,1,0,0,0,1,0,1,0,1024,1,5,2190.03
