,Solver,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,SeqGS,GradientSolver,Precon,cells,post,pre,performance
2283,1,1,0,0,1,0,0,1,51,0,1,17537.91071
2284,1,0,0,0,0,1,1,1,54,2,6,10574.18571
2285,1,1,0,0,1,0,0,1,54,5,3,11200.78571
2286,1,0,0,0,1,1,0,1,51,5,5,6844.210357
2287,1,0,0,0,1,1,0,1,51,3,1,9102.580714
2288,1,1,0,0,1,0,0,1,51,4,3,10259.975
2289,1,0,1,0,0,1,0,1,54,6,2,10419.91429
2290,1,0,0,0,0,1,1,1,50,3,1,8963.217143
2291,1,0,0,1,0,1,0,1,51,4,4,9150.060357
2292,1,0,0,0,0,1,1,1,53,6,2,7792.3425
2293,1,0,0,1,0,1,0,1,50,5,0,8816.261429
2294,1,0,0,0,1,1,0,1,55,0,5,13256.9
2295,1,0,0,1,0,1,0,1,54,5,4,10306.45714
2296,1,0,1,0,0,1,0,1,53,2,0,12819.72143
2297,1,0,0,1,0,1,0,1,53,5,1,9944.255
2298,1,0,0,0,0,1,1,1,54,2,5,10298.71429
2299,1,1,1,0,0,0,0,1,55,3,3,11568.03571
2300,1,0,1,0,0,1,0,1,54,0,5,15526.1
2301,1,0,0,0,1,1,0,1,53,3,2,9832.778214
2302,1,1,1,0,0,0,0,1,54,2,2,11272.61786
2303,1,1,1,0,0,0,0,1,50,2,5,9660.893214
