,$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
1553,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.1705987
1554,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.171853775
1555,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.160230025
1556,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,3.28810741
1557,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.069084462
1558,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.154671125
1559,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,39.0335925
1560,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,39.02855626
1561,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,39.04160611
1562,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,39.01736428
1563,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,38.92322882
1564,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,38.90072723
1565,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,38.91063895
1566,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,38.89864324
1567,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,38.98020268
1568,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.512819718
1569,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,38.94895495
1570,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,38.93388518
1571,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,38.86307287
1572,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,39.06390947
1573,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,38.92318448
1574,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,39.01279669
1575,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,38.85274731
1576,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,39.01908503
1577,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,38.98131497
1578,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,39.00840567
1579,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.582710385
1580,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,38.95838513
1581,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,38.99976408
1582,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,39.01159566
1583,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,39.00089546
1584,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,39.02612326
1585,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,38.91601003
1586,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,38.80891061
1587,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,38.88745345
1588,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,38.82332134
1589,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.93078174
1590,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3.206639564
1591,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.87234142
1592,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.96730589
1593,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.80241076
1594,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.909632487
1595,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.914618462
1596,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.94734859
1597,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.917460615
1598,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0.908881051
1599,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.942519385
1600,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.914455077
1601,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,3.313548308
1602,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.917014
1603,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,37.78790482
1604,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.73227118
1605,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,37.7691993
1606,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,37.72876672
1607,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,37.63642964
1608,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,37.56558508
1609,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.64210167
1610,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.66858322
1611,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.367240316
1612,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.51740559
1613,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.093984475
1614,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.135883282
1615,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2.155303
1616,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,38.93999234
1617,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,38.93446121
1618,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,39.02837232
1619,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,38.82578332
1620,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2.380665368
1621,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.11759241
1622,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,39.01311179
1623,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,3.200795026
1624,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,38.92761239
1625,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.149925053
1626,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,38.86942789
1627,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.161850025
1628,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.84268339
1629,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.9320915
1630,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.913856526
1631,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.958806105
1632,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.920564744
1633,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0.924647744
1634,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.580262718
1635,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.948435128
1636,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.912895184
1637,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.920436513
1638,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.373819077
1639,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.101362821
1640,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2.406378026
1641,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.099675667
1642,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.15714941
1643,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.145333632
1644,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2.172738744
1645,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,3.28455759
1646,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.155213692
1647,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,37.74564929
1648,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.81853308
1649,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,37.70097867
1650,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.62573457
1651,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,38.93368974
1652,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,38.9563177
1653,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,38.96340792
1654,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,38.93075447
1655,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,37.80144216
1656,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.36762141
1657,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,37.78012892
1658,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,39.04093898
1659,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,38.97295603
1660,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,37.61336241
1661,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,38.92680193
1662,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.64426726
1663,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.90000346
1664,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.921285263
1665,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.927325263
1666,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.942818897
1667,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.365953308
1668,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.391720308
1669,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.916578897
1670,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0.919309718
1671,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.953999237
1672,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.929829895
1673,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.920680289
1674,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,37.82002933
1675,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.76157251
1676,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,37.77099745
1677,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,37.82382618
1678,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,37.64913542
1679,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.367665667
1680,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,37.58605146
1681,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.60323767
1682,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6509277
1683,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.927965237
1684,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.915928051
1685,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.954181128
1686,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.933137256
1687,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,37.84273554
1688,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,37.60591597
1689,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.83636074
1690,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.397004487
1691,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.66774239
1692,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0.921069231
1693,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.912108605
1694,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,37.76167959
1695,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,37.80259232
1696,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.960718205
1697,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,37.60810141
1698,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.923714205
1699,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.718553
1700,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.398347297
1701,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.040718179
1702,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.10627985
1703,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.145377526
1704,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2.165541385
1705,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2.392053821
1706,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.136069692
1707,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.092034923
1708,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.169311692
1709,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.391691737
1710,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.11625759
1711,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2.395726789
1712,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.040736308
1713,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.09752055
1714,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.134290816
1715,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2.146970564
1716,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2.159256462
1717,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.167469308
1718,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,39.02826897
1719,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,39.06863495
1720,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,38.90261726
1721,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,38.88058937
1722,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,38.98316397
1723,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.072572026
1724,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,38.78899276
1725,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,39.00909208
1726,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,38.86321387
1727,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,39.02552428
1728,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,39.05244766
1729,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,38.94328533
1730,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,39.02180403
1731,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,38.882304
1732,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,38.86311151
1733,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.84290237
1734,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.071991825
1735,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.82412646
1736,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.502207128
1737,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.239046538
1738,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.362087641
1739,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.384933846
1740,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.026752564
1741,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.516436615
1742,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.360646282
1743,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.249194256
1744,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.035019436
1745,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.528818615
1746,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.201234436
1747,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.527922026
1748,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.222186667
1749,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.367623282
1750,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.353774026
1751,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.356396564
1752,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.02317365
1753,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.043493154
1754,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.520114974
1755,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3.251681342
1756,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.359598282
1757,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.021377846
1758,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.519968923
1759,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.369583359
1760,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3.232412154
1761,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.382539641
1762,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.015600211
1763,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.530156487
1764,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3.237437026
1765,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.514706231
1766,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,3.204200128
1767,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.36333959
1768,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.365999692
1769,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.036714789
1770,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.039595333
1771,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.568295718
1772,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.023618487
1773,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.286211897
1774,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.383013692
1775,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2.087521333
1776,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.56791641
1777,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.385425769
1778,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.283799923
1779,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2.058864308
1780,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.567231436
1781,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3.255617846
1782,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.573835436
1783,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3.219297513
1784,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.039566949
1785,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3.275403077
1786,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.389826026
1787,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.400579615
1788,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2.063625103
1789,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2.086880538
1790,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.581254795
1791,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.276755436
1792,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.385130051
1793,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2.085378897
1794,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.574549513
1795,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.088095846
1796,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.391878385
1797,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3.260548769
1798,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2.074797667
1799,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.577567154
1800,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.285163846
1801,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.584119692
1802,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3.319601154
1803,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.381496564
1804,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.390835538
1805,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2.086758789
1806,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.087441897
1807,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2.075117154
1808,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.50758659
1809,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.229113026
1810,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.367099385
1811,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.037777795
1812,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.514777718
1813,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.36348441
1814,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.239120231
1815,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.030842744
1816,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.526814846
1817,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.518685128
1818,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.209485897
1819,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.524984821
1820,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.226692385
1821,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.368982231
1822,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.362512641
1823,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.02788659
1824,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.025112872
1825,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.569552
1826,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.265361077
1827,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.388115333
1828,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.566704205
1829,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.070024026
1830,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.579445769
1831,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.382528667
1832,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.271439846
1833,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.079382795
1834,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.566759256
1835,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.281442179
1836,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.576989974
1837,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,3.268899923
1838,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.388534282
1839,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,3.238606359
1840,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.383678641
1841,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.075359256
1842,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.060812128
1843,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.517244385
1844,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,3.238516872
1845,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.365160921
1846,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2.030978897
1847,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.529655359
1848,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.367587179
1849,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,3.247248077
1850,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,3.267216821
1851,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2.039266256
1852,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.569118923
1853,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,3.30239459
1854,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.571919769
1855,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,3.287460077
1856,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.38744759
1857,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.390543974
1858,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.081410868
1859,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.087179641
